genre,title,URL,description,pages,rating,duration
Classics,The Unbearable Lightness of Being,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,"When The Unbearable Lightness of Being was first published in English, it was hailed as ""a work of the boldest mastery, originality, and richness"" by critic Elizabeth Hardwick and named one of the best books of 1984 by the New York Times Book Review. It went on to win the Los Angeles Times Book Prize for Fiction and quickly became an international bestseller. Twenty years later, the novel has established itself as a modern classic. To commemorate the anniversary of its first English-language publication, HarperCollins is proud to offer a special hardcover edition. A young woman in love with a man torn between his love for her and his incorrigible womanizing; one of his mistresses and her humbly faithful lover -- these are the two couples whose story is told in this masterful novel. Controlled by day, Tereza's jealousy awakens by night, transformed into ineffably sad death-dreams, while Tomas, a successful surgeon, alternates loving devotion to the dependent Tereza with the ardent pursuit of other women. Sabina, an independent, free-spirited artist, lives her life as a series of betrayals -- of parents, husband, country, love itself -- whereas her lover, the intellectual Franz, loses all because of his earnest goodness and fidelity. In a world in which lives are shaped by irrevocable choices and by fortuitous events, a world in which everything occurs but once, existence seems to lose its substance, its weight. Hence we feel, says the novelist, ""the unbearable lightness of being"" -- not only as the consequence of our private acts but also in the public sphere, and the two inevitably intertwine. This magnificent novel encompasses the extremes of comedy and tragedy, and embraces, it seems, all aspects of human existence. It juxtaposes geographically distant places (Prague, Geneva, Paris, Thailand, the United States, a forlorn Bohemian village); brilliant and playful reflections (on ""eternal return,"" on kitsch, on man and animals -- Tomas and Tereza have a beloved doe named Karenin); and a variety of styles (from the farcical to the elegiac) to take its place as perhaps the major achievement of one of the world's truly great writers.",324.0,5.0,648.0
Classics,The Name of the Rose,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose,"In 1327, finding his sensitive mission at an Italian abbey further complicated by seven bizarre deaths, Brother William of Baskerville turns detective.",595.0,5.0,1190.0
Classics,Dune,https://www.goodreads.com/book/show/44767458-dune,"• DUNE: PART TWO • THE MAJOR MOTION PICTURE Directed by Denis Villeneuve, screenplay by Denis Villeneuve and Jon Spaihts, based on the novel Dune by Frank Herbert • Starring Timothée Chalamet, Zendaya, Rebecca Ferguson, Josh Brolin, Austin Butler, Florence Pugh, Dave Bautista, Christopher Walken, Stephen McKinley Henderson, Léa Seydoux, with Stellan Skarsgård, with Charlotte Rampling, and Javier Bardem Frank Herbert’s classic masterpiece—a triumph of the imagination and one of the bestselling science fiction novels of all time. Set on the desert planet Arrakis, Dune is the story of Paul Atreides—who would become known as Muad'Dib—and of a great family's ambition to bring to fruition mankind's most ancient and unattainable dream. A stunning blend of adventure and mysticism, environmentalism and politics, Dune won the first Nebula Award, shared the Hugo Award, and formed the basis of what is undoubtedly the grandest epic in science fiction.",897.0,4.0,1794.0
Classics,A Prayer for Owen Meany,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,"“I am doomed to remember a boy with a wrecked voice—not because of his voice, or because he was the smallest person I ever knew, or even because he was the instrument of my mother’s death, but because he was the reason I believe in God; I am a Christian because of Owen Meany.” In the summer of 1953, two eleven-year-old boys—best friends—are playing in a Little League baseball game in Gravesend, New Hampshire. One of the boys hits a foul ball that kills the other boy’s mother. The boy who hits the ball doesn’t believe in accidents; Owen Meany believes he is God’s instrument. What happens to Owen, after that 1953 foul ball, is extraordinary and terrifying.",658.0,,1316.0
Classics,The Lorax,https://www.goodreads.com/book/show/7784.The_Lorax,"Celebrate Earth Day with Dr. Seuss and the Lorax in this classic picture book about protecting the environment! I am the Lorax. I speak for the trees. Dr. Seuss’s beloved story teaches kids to speak up and stand up for those who can’t. With a recycling-friendly “Go Green” message, The Lorax allows young readers to experience the beauty of the Truffula Trees and the danger of taking our earth for granted, all in a story that is timely, playful and hopeful. The book’s final pages teach us that just one small seed, or one small child, can make a difference. This book is the perfect gift for Earth Day and for any child—or child at heart—who is interested in recycling, advocacy and the environment, or just loves nature and playing outside. Unless someone like you cares a whole awful lot, nothing is going to get better. It’s not.",36.0,3.5,72.0
Classics,Charlie and the Chocolate Factory,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory,The adventures of five children who were allowed into Mr. Willy Wonka's chocolate factory.,184.0,,368.0
Classics,The Master and Margarita,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,"Introduction by Simon Franklin; Translation by Michael Glenny ""From the Hardcover edition.""",382.0,,764.0
Classics,The Hitchhiker’s Guide to the Galaxy,https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,"Just before the Earth is demolished to make way for a new hyperspatial expressway, Arthur Dent is plucked off the planet by his friend Ford Prefect from the planet Betelgeuse and begins his hitch-hiking misadventures throughout the universe.",228.0,4.5,456.0
Classics,The Sun Also Rises,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,"The quintessential novel of the Lost Generation, The Sun Also Rises is one of Ernest Hemingway's masterpieces and a classic example of his spare but powerful writing style. A poignant look at the disillusionment and angst of the post-World War I generation, the novel introduces two of Hemingway's most unforgettable characters: Jake Barnes and Lady Brett Ashley. The story follows the flamboyant Brett and the hapless Jake as they journey from the wild nightlife of 1920s Paris to the brutal bullfighting rings of Spain with a motley group of expatriates. First published in 1926, The Sun Also Rises helped establish Hemingway as one of the greatest writers of the twentieth century.",224.0,4.5,448.0
Classics,Beloved,https://www.goodreads.com/book/show/6149.Beloved,"PULITZER PRIZE WINNER • NEW YORK TIMES BESTSELLER • A spellbinding novel that transforms history into a story as powerful as Exodus and as intimate as a lullaby. With a new afterword by the author. This ""brutally powerful, mesmerizing story” (People) is an unflinchingly look into the abyss of slavery, from the acclaimed Nobel Prize winner. Sethe was born a slave and escaped to Ohio, but eighteen years later she is still not free. Sethe has too many memories of Sweet Home, the beautiful farm where so many hideous things happened. And Sethe’s new home is haunted by the ghost of her baby, who died nameless and whose tombstone is engraved with a single word: Beloved. “A masterwork.... Wonderful.... I can’t imagine American literature without it.” —John Leonard, Los Angeles Times",354.0,3.0,708.0
